,s1,0.167hr,0.333hr,0.500hr,0.667hr,0.833hr,1.000hr,1.167hr,1.333hr,1.500hr,1.667hr,1.833hr,2.000hr,2.167hr,2.333hr,2.500hr,2.667hr,2.833hr,3.000hr,3.167hr,3.333hr,3.500hr,3.667hr,3.833hr,4.000hr,4.167hr,4.333hr,4.500hr,4.667hr,4.833hr,5.000hr,5.167hr,5.333hr,5.500hr,5.667hr,5.833hr,6.000hr,6.167hr,6.333hr,6.500hr,6.667hr,6.833hr,7.000hr,7.167hr,7.333hr,7.500hr,7.667hr,7.833hr,8.000hr,8.167hr,8.333hr,8.500hr,8.667hr,8.833hr,9.000hr,9.167hr,9.333hr,9.500hr,9.667hr,9.833hr,10.000hr,10.167hr,10.333hr,10.500hr,10.667hr,10.833hr,11.000hr,11.167hr,11.333hr,11.500hr,11.667hr,11.833hr,12.000hr,12.167hr,12.333hr,12.500hr,12.667hr,12.833hr,13.000hr,13.167hr,13.333hr,13.500hr,13.667hr,13.833hr,14.000hr,14.167hr,14.333hr,14.500hr,14.667hr,14.833hr,15.000hr,15.167hr,15.333hr,15.500hr,15.667hr,15.833hr,16.000hr,16.167hr,16.333hr,16.500hr,16.667hr,16.833hr,17.000hr,17.167hr,17.333hr,17.500hr,17.667hr,17.833hr,18.000hr,18.167hr,18.333hr,18.500hr,18.667hr,18.833hr,19.000hr,19.167hr,19.333hr,19.500hr,19.667hr,19.833hr,20.000hr,20.167hr,20.333hr,20.500hr,20.667hr,20.833hr,21.000hr,21.167hr,21.333hr,21.500hr,21.667hr,21.833hr,22.000hr,22.167hr,22.333hr,22.500hr,22.667hr,22.833hr,23.000hr,23.167hr,23.333hr,23.500hr,23.667hr,23.833hr,24.000hr
20.500hr,0.386721292,0.402453468,0.419170429,0.436497909,0.454488612,0.471756914,0.485445543,0.494657271,0.502813109,0.512154734,0.523573285,0.537031253,0.551710209,0.565011582,0.576054547,0.585752562,0.594709413,0.603177894,0.611138856,0.618376458,0.625094303,0.631672684,0.638304784,0.645010377,0.651737402,0.658286006,0.664646896,0.670939707,0.677231269,0.683531619,0.689794839,0.695799997,0.701448336,0.706818331,0.71197339,0.716952031,0.721772229,0.726341276,0.730613332,0.73465272,0.738504568,0.742188562,0.745716194,0.749090699,0.752334807,0.755482435,0.758568341,0.761613271,0.764631503,0.767617028,0.770580505,0.773545496,0.776530603,0.779540264,0.782576713,0.785588429,0.788539528,0.791438405,0.794289069,0.797098714,0.799865808,0.802606441,0.805351286,0.808112568,0.810909291,0.813738771,0.816576623,0.819445033,0.82241009,0.82550363,0.828743694,0.832130301,0.835643521,0.83917757,0.842661128,0.84612199,0.84959839,0.853132232,0.856756498,0.86046669,0.864245632,0.868094785,0.872013208,0.875988462,0.880001864,0.884004337,0.887948603,0.891807071,0.895559081,0.89919074,0.902710707,0.906138124,0.909507229,0.912862504,0.916254319,0.919723774,0.923290076,0.926938372,0.930658041,0.934465749,0.938373799,0.942376852,0.946454005,0.950537411,0.954569126,0.958536239,0.962422606,0.966212023,0.969882639,0.973371864,0.976645375,0.979724216,0.982626624,0.985365004,0.987938619,0.990292825,0.992399145,0.994276895,0.995927383,0.997339924,0.998492585,0.999330837,0.999832156,1,0.999830265,0.999316496,0.998445745,0.997234849,0.995722994,0.993909117,0.991783735,0.989321424,0.9864966,0.983426895,0.980244036,0.976912029,0.973423682,0.96975886,0.965951444,0.961974601,0.957900776,0.95379684,0.949606942,0.945312528,0.940976615
20.667hr,0.38589835,0.401663757,0.418453114,0.435827866,0.453838035,0.471103354,0.484781866,0.49397522,0.502095666,0.511385736,0.522730895,0.536098629,0.550670871,0.563868569,0.574824627,0.584450228,0.593347673,0.601768055,0.609689748,0.616890575,0.623568767,0.630104301,0.636692458,0.643355151,0.650042055,0.656554168,0.662880564,0.669140781,0.675402024,0.681674281,0.687911811,0.693895237,0.699526753,0.704884293,0.710030529,0.715002938,0.719818425,0.724383764,0.728653048,0.732690162,0.736539806,0.74022167,0.74374691,0.74711838,0.750359122,0.753503728,0.756587275,0.759630216,0.762646468,0.765629076,0.768587835,0.771545951,0.774522103,0.777520244,0.780542197,0.783536224,0.786466765,0.789342885,0.792168519,0.794949457,0.797682162,0.800383099,0.803084195,0.805798991,0.808548429,0.811331065,0.814122169,0.816943226,0.819859792,0.822903231,0.82609218,0.82942755,0.832890165,0.836375548,0.839815309,0.843239501,0.846685812,0.850193974,0.853793357,0.857476141,0.861222616,0.865033005,0.868906836,0.872834418,0.876798993,0.880754434,0.884657499,0.888482593,0.892209599,0.895823877,0.899333972,0.902759404,0.906133529,0.90949948,0.912906446,0.91639418,0.919981139,0.923652749,0.927397804,0.931232349,0.935168459,0.939200802,0.943309089,0.947426518,0.951496149,0.955505981,0.959440539,0.963283933,0.967015055,0.970571602,0.973920678,0.977084992,0.980083089,0.982929204,0.985625333,0.988117943,0.990381017,0.992439593,0.99429926,0.995952207,0.997378388,0.99851518,0.999332012,0.999830265,1,0.999824566,0.999285761,0.998390024,0.997171613,0.995634123,0.993770836,0.991560701,0.988977169,0.986133502,0.983149893,0.979999703,0.976680427,0.973174838,0.969513005,0.965678606,0.96174029,0.957760298,0.953686114,0.949500167,0.945260386
20.833hr,0.384652614,0.400436421,0.417242423,0.434631291,0.452646209,0.469899797,0.483574217,0.49276998,0.500878677,0.510141506,0.521443402,0.534750496,0.549244198,0.562362712,0.573254473,0.582832667,0.59169786,0.60009779,0.608008436,0.615200749,0.621866336,0.62838431,0.63495154,0.641591711,0.648257119,0.65474986,0.661057514,0.66729925,0.673542913,0.679799473,0.686023455,0.691996805,0.697622556,0.70297799,0.708125106,0.713100739,0.717921117,0.722492192,0.726767466,0.730810371,0.734664919,0.738350339,0.741877268,0.745247363,0.748483155,0.751620183,0.75469412,0.757725939,0.760730102,0.763700019,0.766645523,0.76958986,0.772551311,0.775533161,0.778536983,0.78151061,0.784418203,0.787268267,0.790064341,0.792812823,0.795511149,0.798176797,0.800840574,0.803513741,0.806217077,0.808950345,0.811689886,0.814457769,0.817321453,0.820313809,0.823452987,0.826738159,0.830149521,0.833583717,0.836973417,0.840349959,0.84375249,0.847221752,0.850785595,0.854433527,0.858144268,0.861916196,0.865747145,0.869626525,0.873539521,0.877444236,0.88130168,0.885088244,0.888785445,0.892379459,0.89587807,0.899299288,0.902675465,0.906048199,0.909465958,0.912967951,0.916572513,0.920264593,0.924031577,0.927889062,0.931849105,0.935906854,0.940042487,0.944189052,0.948289656,0.952333771,0.956307915,0.960197927,0.963983906,0.967603358,0.971022862,0.974266683,0.977355941,0.980306275,0.983120004,0.985742489,0.988149177,0.99037099,0.992418928,0.994290048,0.995967321,0.997382397,0.998498421,0.999316496,0.999824566,1,0.99981506,0.999261423,0.998364901,0.997132736,0.995560487,0.993630965,0.991318685,0.988724028,0.985960989,0.983012451,0.979880286,0.976550368,0.973049202,0.96937082,0.965580573,0.961736809,0.95779006,0.953723967,0.949591302
21.000hr,0.383654348,0.399493456,0.416363804,0.433776886,0.451765817,0.46895806,0.482556811,0.49167092,0.499683086,0.50883743,0.520020631,0.533201987,0.547564084,0.560569161,0.57137899,0.580904124,0.589739281,0.598130568,0.606049076,0.613258679,0.619944043,0.626482058,0.633069507,0.639729746,0.646415005,0.652927933,0.659254409,0.665513049,0.671771746,0.678041796,0.684278077,0.6902639,0.69590332,0.701274002,0.706438008,0.711431537,0.716269918,0.720857461,0.725146317,0.729199872,0.73306209,0.736752325,0.74028124,0.743648649,0.746875816,0.749998639,0.75305292,0.756060546,0.759036473,0.761974869,0.764886835,0.767795445,0.770719117,0.773661471,0.77662408,0.779555105,0.782418774,0.785223607,0.787973447,0.790674234,0.793322648,0.795938332,0.798554785,0.801183306,0.803842593,0.806529318,0.809217171,0.811923767,0.814715302,0.817630238,0.820695085,0.823915707,0.827272104,0.830654974,0.833992953,0.837317441,0.840667594,0.844082668,0.847590918,0.851183851,0.854841774,0.858562659,0.862343516,0.866173674,0.870038029,0.873895404,0.877708552,0.881455405,0.885119674,0.88868826,0.892168066,0.895577772,0.898950563,0.902327331,0.905755495,0.909272276,0.912894544,0.916606469,0.920394477,0.924274587,0.928259774,0.932345621,0.936512153,0.940692395,0.944829705,0.948914125,0.952932305,0.956870269,0.96070968,0.964389752,0.967878616,0.971201629,0.974380371,0.977432292,0.980361645,0.983112514,0.985659281,0.98803659,0.990260513,0.992333769,0.994244453,0.995920303,0.99731987,0.998445745,0.999285761,0.99981506,1,0.999812822,0.999265737,0.998368398,0.997117586,0.995499105,0.993489658,0.991172902,0.988655045,0.985930758,0.983006197,0.979870777,0.976547631,0.973040512,0.969412112,0.965717358,0.961910158,0.957975805,0.953961638
21.167hr,0.383278152,0.399157788,0.416074274,0.433504593,0.451464141,0.468590026,0.482112787,0.491161059,0.499101413,0.508174241,0.519258,0.53231903,0.54654762,0.559422953,0.570126137,0.579563076,0.588330429,0.596671159,0.604552065,0.611733083,0.618394118,0.624911153,0.631481434,0.638130185,0.644811984,0.651329918,0.657667158,0.663940715,0.670217738,0.676508532,0.682766784,0.68877585,0.694439519,0.699834657,0.705023222,0.710040697,0.714901422,0.719508124,0.723812153,0.727876929,0.731746373,0.735439797,0.738967555,0.742329718,0.745547318,0.748656073,0.75169127,0.754674259,0.757619729,0.760522308,0.763393137,0.766255262,0.769127325,0.772013811,0.774917702,0.777788835,0.780591335,0.783332266,0.786015511,0.788648425,0.791229524,0.793782707,0.796343598,0.798923086,0.801540578,0.804193191,0.806853758,0.809532565,0.812288916,0.815157119,0.818158258,0.821297008,0.824562221,0.82785913,0.831120972,0.834373506,0.837651867,0.840995394,0.844431473,0.847950905,0.851535523,0.855185212,0.858899458,0.862669962,0.86648259,0.870295636,0.874070531,0.877783707,0.881418415,0.884961013,0.888417427,0.891806241,0.895161382,0.89852515,0.901946493,0.905463694,0.909093475,0.91281811,0.916621706,0.920519526,0.924524877,0.92863415,0.932827852,0.937038168,0.941207706,0.945327057,0.949383347,0.953363216,0.957249713,0.960982732,0.964532058,0.96792669,0.971189968,0.974339913,0.977381055,0.980255487,0.982938254,0.985466695,0.987858677,0.990120616,0.992245394,0.994159788,0.995821132,0.997234849,0.998390024,0.999261423,0.999812822,1,0.999817538,0.999274434,0.998367651,0.997083849,0.995401312,0.993386347,0.99113555,0.988654971,0.985955453,0.983030353,0.979899916,0.976576647,0.973121413,0.96958582,0.965927635,0.962134116,0.958247391
21.333hr,0.382633396,0.398563427,0.41557741,0.433089186,0.451113295,0.46827967,0.481821663,0.490870493,0.498790364,0.507824644,0.518850645,0.531836924,0.545973272,0.558758342,0.569385155,0.578764311,0.587490883,0.595806116,0.603671555,0.610843008,0.617497628,0.624010642,0.630578446,0.637227902,0.643914909,0.650444312,0.656799595,0.663096612,0.669401345,0.675722835,0.682013724,0.688057109,0.693755707,0.69918505,0.704406432,0.709454417,0.714342455,0.718972433,0.723294742,0.727371978,0.731247836,0.734941627,0.738463554,0.741815314,0.745019865,0.748113579,0.751131915,0.754095472,0.75701732,0.759891412,0.762728426,0.765549308,0.768371271,0.771197738,0.774031817,0.77682598,0.779545681,0.782197862,0.784786666,0.787319938,0.789797989,0.792249756,0.794715719,0.797209109,0.799750419,0.802338197,0.804946261,0.807579543,0.810292258,0.813122508,0.816095271,0.819213023,0.822449166,0.825689207,0.828859789,0.83199537,0.83513667,0.838325188,0.841599055,0.844960579,0.848397533,0.851910902,0.855503837,0.8591715,0.862900634,0.86665165,0.870387478,0.874079488,0.877702637,0.881236817,0.884685672,0.888065293,0.89140607,0.894747873,0.898140905,0.9016282,0.905231703,0.90893673,0.912728148,0.916622416,0.920633086,0.924755236,0.928967841,0.933201264,0.937397047,0.941546368,0.945637255,0.94965674,0.953588097,0.957371922,0.960979873,0.964443448,0.967788043,0.971034056,0.974186379,0.977184841,0.980002583,0.982679285,0.985235274,0.987678867,0.990006065,0.992141521,0.994043682,0.995722994,0.997171613,0.998364901,0.999265737,0.999817538,1,0.999818019,0.999267316,0.998333679,0.996994835,0.995299343,0.993333626,0.991113411,0.988653556,0.985951619,0.983025643,0.979895848,0.97662263,0.97325381,0.969751739,0.966105597,0.962352808
21.500hr,0.382262654,0.398254096,0.415322824,0.432852664,0.450856782,0.467971758,0.481458426,0.490452634,0.498316144,0.507283323,0.518236043,0.531143104,0.545192811,0.557899151,0.568467223,0.577806817,0.586509201,0.594810354,0.602673439,0.60984485,0.616497152,0.623007625,0.629575081,0.636227662,0.642921781,0.649462686,0.655833929,0.662151606,0.668481523,0.674832519,0.681156686,0.687237443,0.692977075,0.698449156,0.703713508,0.708802913,0.713728948,0.718393936,0.722748876,0.726855698,0.730757588,0.734473024,0.738010591,0.741370505,0.744575501,0.747662329,0.750667122,0.753611811,0.756511286,0.75936245,0.762178586,0.764980513,0.767783915,0.77058937,0.773395923,0.776156272,0.778836961,0.781441244,0.783969042,0.786425326,0.788809235,0.791152964,0.793502461,0.79587471,0.798294192,0.800763988,0.803263237,0.805797341,0.808419489,0.811173096,0.814088497,0.817176461,0.820421983,0.823719221,0.826971643,0.830135345,0.833194692,0.836193005,0.839199067,0.842257496,0.845399819,0.848645099,0.852003183,0.855467752,0.8590242,0.86263794,0.866275864,0.869908792,0.873509136,0.877048635,0.88051819,0.883923919,0.887291601,0.890653437,0.894050973,0.897523824,0.901097411,0.904764616,0.908516512,0.912376129,0.916361317,0.920472185,0.924690955,0.928946469,0.933175974,0.9373678,0.941507834,0.945582376,0.949574965,0.95342633,0.95710891,0.960656936,0.96409778,0.967452893,0.970726813,0.973856383,0.976815302,0.979645341,0.982366702,0.984986884,0.987505166,0.989850704,0.991980178,0.993909117,0.995634123,0.997132736,0.998368398,0.999274434,0.999818019,1,0.999814492,0.999245349,0.998268242,0.996912886,0.995253783,0.993314589,0.991113501,0.988651791,0.985945902,0.983022771,0.97994321,0.976751336,0.973414561,0.969924003,0.966312983
21.667hr,0.381057349,0.397116559,0.414252682,0.431806176,0.449776334,0.466820474,0.480230257,0.489154805,0.496941654,0.505828267,0.516708146,0.529539132,0.543509303,0.556138719,0.566641652,0.575941972,0.584628526,0.592932964,0.600816296,0.608014458,0.6146896,0.621219096,0.62780241,0.634470341,0.641181317,0.647739253,0.654125444,0.660456931,0.66680073,0.673166198,0.679505516,0.685603613,0.691364587,0.696861775,0.702154615,0.707275043,0.712233143,0.716929342,0.721313374,0.725446735,0.729372407,0.733108619,0.73666346,0.740036358,0.743249406,0.746339952,0.749343551,0.752281224,0.755167206,0.757999257,0.760793112,0.763572197,0.766355373,0.769145062,0.771940807,0.774698977,0.777389753,0.780014314,0.782568457,0.785051803,0.787455819,0.78980065,0.792125087,0.794447944,0.796797245,0.799179404,0.801577816,0.804000636,0.806501482,0.809129135,0.811924683,0.814908282,0.818074252,0.821345159,0.824649163,0.827948953,0.831186848,0.834301101,0.837258325,0.840101118,0.842918792,0.845797217,0.848798285,0.851942586,0.855225425,0.858610379,0.862058249,0.865537472,0.86901991,0.872478815,0.875905336,0.879302524,0.882686341,0.886078953,0.88951435,0.893023235,0.896619893,0.900289482,0.904023907,0.907856249,0.91181261,0.91589989,0.920106723,0.924366562,0.928619206,0.932852938,0.937050752,0.941195119,0.945265694,0.949200152,0.952970656,0.956613104,0.960156444,0.963623816,0.967019741,0.970279325,0.973375304,0.976352897,0.979235613,0.982030491,0.984734187,0.987274587,0.989617885,0.991783735,0.993770836,0.995560487,0.997117586,0.998367651,0.999267316,0.999814492,1,0.999807387,0.999209869,0.998217565,0.996890093,0.995256495,0.99333767,0.991138047,0.9886724,0.985973234,0.983102391,0.980100447,0.976940588,0.973615816,0.970155934
21.833hr,0.379819997,0.395930381,0.413083172,0.430606062,0.448488561,0.465421937,0.478711958,0.487492312,0.495093342,0.503766496,0.514413521,0.52700088,0.540722224,0.553117938,0.56342212,0.572565038,0.581138044,0.589371847,0.597222994,0.604415285,0.611100439,0.617652634,0.624269821,0.630981411,0.637745035,0.644362728,0.650812595,0.657209643,0.663619269,0.670049068,0.676448598,0.682601839,0.688411599,0.693951058,0.699280477,0.704432499,0.709417536,0.714137915,0.718544293,0.722698438,0.726643376,0.730396635,0.7339659,0.737350734,0.740573288,0.743669917,0.746675866,0.749611836,0.752491916,0.755314725,0.758096532,0.760860319,0.763624729,0.766394149,0.769171149,0.77191864,0.774612683,0.777256138,0.779845329,0.782379554,0.784849304,0.787267311,0.789662101,0.792045322,0.794438613,0.796843871,0.799241574,0.80164188,0.804099157,0.806660612,0.809366815,0.81224127,0.8152869,0.818443053,0.821672124,0.824971619,0.828302367,0.831609479,0.834827741,0.837882243,0.840734968,0.843452398,0.846153683,0.848932092,0.851844626,0.854893639,0.858055534,0.861298465,0.864587704,0.867890895,0.871194594,0.874499545,0.877822968,0.881188954,0.884626168,0.888158173,0.891791185,0.895502121,0.899270277,0.903118342,0.907070011,0.911140475,0.915327781,0.919572358,0.923819631,0.928063186,0.932289917,0.936483056,0.940620256,0.944635458,0.948497072,0.952238228,0.955887463,0.959469019,0.962988787,0.966380974,0.969617223,0.972744115,0.975786333,0.978754694,0.981646459,0.984383941,0.986931262,0.989321424,0.991560701,0.993630965,0.995499105,0.997083849,0.998333679,0.999245349,0.999807387,1,0.999797246,0.999190444,0.998221041,0.996919994,0.995309832,0.993397649,0.991196465,0.988742495,0.986098569,0.983302403,0.980333472,0.97718679,0.973889062
22.000hr,0.377787312,0.393785548,0.410968578,0.428512076,0.44642058,0.463370062,0.476662544,0.48539077,0.492875946,0.501398513,0.511878015,0.524278646,0.53779263,0.549971481,0.560068608,0.569021073,0.577425446,0.585513369,0.593241186,0.600327298,0.606920764,0.613397,0.619955419,0.626626386,0.633367464,0.639979111,0.646438123,0.652858672,0.659305017,0.66578407,0.672243329,0.678463749,0.684344827,0.689957056,0.695357881,0.700577541,0.705624902,0.71040128,0.714857052,0.719053684,0.723034574,0.726818218,0.730412634,0.733819132,0.73706146,0.740175876,0.743196757,0.746144573,0.749033099,0.751859897,0.754641254,0.757400552,0.760156992,0.762915136,0.765678016,0.768409663,0.771089663,0.773725289,0.776317089,0.778866675,0.781364666,0.783821591,0.786263736,0.788701312,0.791153348,0.793617902,0.796069797,0.798514965,0.801005371,0.803583203,0.806282586,0.809121188,0.812100358,0.815156422,0.818260297,0.821435311,0.824686381,0.827991705,0.831302126,0.834543328,0.83766244,0.840628002,0.843430875,0.846118676,0.848783021,0.851495622,0.85430492,0.857222871,0.860232609,0.86330617,0.866426594,0.869589354,0.872806643,0.876097389,0.879489275,0.883006198,0.886650394,0.89039054,0.89419956,0.898093354,0.902086452,0.90618373,0.910377438,0.914612848,0.918846113,0.923077816,0.92730039,0.931502858,0.935667393,0.939729304,0.943656564,0.947480773,0.951227882,0.954920114,0.958562183,0.962087394,0.965467729,0.968749553,0.971958327,0.975105287,0.978188934,0.981128583,0.983886422,0.9864966,0.988977169,0.991318685,0.993489658,0.995401312,0.996994835,0.998268242,0.999209869,0.999797246,1,0.999796986,0.999209656,0.998267241,0.996992376,0.995394072,0.993483613,0.991298966,0.988902688,0.98633052,0.983568745,0.980614603,0.977492135
22.167hr,0.377606375,0.393559411,0.41077064,0.428346386,0.446255843,0.463198838,0.476478873,0.485156396,0.492547082,0.500947839,0.511287588,0.523533624,0.536879679,0.548886196,0.558818398,0.567617008,0.57587899,0.583837878,0.591446815,0.598415427,0.604888002,0.611241673,0.617678496,0.624232104,0.630864559,0.637378796,0.643752256,0.65010054,0.65648797,0.662921609,0.669348292,0.675547421,0.68141662,0.687024985,0.69242899,0.69765766,0.702717995,0.707511325,0.711988714,0.716209892,0.72021594,0.724023654,0.727638457,0.73106111,0.734315495,0.737436931,0.740458873,0.743402381,0.74628267,0.749098117,0.751864032,0.754601968,0.757329775,0.760052001,0.762772584,0.765459836,0.768097596,0.770694947,0.773253992,0.775778377,0.778260481,0.780712476,0.783160665,0.785614437,0.788090787,0.79058573,0.79307389,0.795558776,0.798087962,0.800699947,0.803423476,0.806267929,0.809223988,0.812213796,0.815203949,0.81823645,0.821335891,0.82450034,0.827709743,0.830914577,0.834064801,0.837129973,0.840096381,0.84295604,0.845712108,0.848383019,0.851031857,0.853721555,0.856482733,0.859316223,0.862222564,0.865205107,0.868274473,0.87144582,0.874744881,0.878194026,0.881794719,0.885514276,0.889322043,0.893229513,0.897247607,0.901377105,0.905603981,0.909865459,0.914112139,0.918346739,0.922567909,0.926769665,0.930936878,0.935007777,0.938954533,0.942812647,0.946609997,0.950369078,0.95409327,0.957715222,0.961207132,0.964616475,0.96796806,0.971273053,0.974530183,0.977654613,0.980607532,0.983426895,0.986133502,0.988724028,0.991172902,0.993386347,0.995299343,0.996912886,0.998217565,0.999190444,0.999796986,1,0.999805534,0.999237576,0.998316489,0.997051806,0.995452664,0.993557124,0.991426417,0.989094497,0.98655441,0.983805879,0.980870666
22.333hr,0.377772658,0.393622362,0.410802417,0.428367522,0.446275546,0.463208145,0.476467463,0.485111473,0.492450594,0.500791253,0.511061797,0.523225816,0.53647302,0.548374607,0.558208987,0.566921603,0.575109376,0.583004762,0.590556435,0.597466996,0.603873081,0.610151869,0.61650612,0.622971385,0.629511827,0.635932545,0.642212587,0.648468957,0.654767555,0.661116643,0.667464044,0.673591041,0.679396171,0.684948051,0.690302811,0.695488358,0.700510358,0.705271203,0.709723335,0.713925564,0.717917962,0.721716664,0.725325762,0.728744783,0.73199703,0.735117025,0.738137345,0.741077837,0.743952647,0.746759758,0.749514784,0.752238839,0.754949303,0.757649477,0.76034213,0.76299528,0.765593399,0.768146881,0.770660179,0.773140138,0.775581396,0.777997808,0.780417015,0.782849234,0.785312107,0.787800273,0.790286366,0.792770633,0.79530032,0.797917006,0.800650282,0.803505172,0.806464224,0.809440249,0.812389226,0.815341925,0.818327436,0.821363576,0.824446726,0.827542259,0.830613824,0.83364084,0.836608009,0.839498725,0.842314098,0.845052117,0.847730522,0.850379932,0.853039209,0.855733997,0.858488249,0.861320824,0.864250666,0.867299025,0.870493759,0.87385634,0.877387485,0.881053051,0.884821496,0.888705692,0.892716317,0.896851081,0.901092236,0.905373543,0.909641998,0.913894064,0.918123741,0.92232659,0.926493383,0.930565903,0.93451838,0.938388813,0.942208079,0.946001895,0.949775438,0.953461569,0.957033269,0.960538939,0.964003504,0.967437928,0.970840244,0.974122032,0.977243029,0.980244036,0.983149893,0.985960989,0.988655045,0.99113555,0.993333626,0.995253783,0.996890093,0.998221041,0.999209656,0.999805534,1,0.99981098,0.999253645,0.998335954,0.997063651,0.995472655,0.993622293,0.991544928,0.989239553,0.986708184,0.983970751
